error	reads	squared_error
1.8818181818180957e-4	1000	3.5412396694211634e-8
0.0022281818181817403	2000	4.964794214875686e-6
6.151515151509024e-5	3000	3.784113865924509e-9
-4.943181818182207e-4	4000	2.4435046487607154e-7
-5.398181818182524e-4	5000	2.9140366942156374e-7
6.6515151515123e-5	6000	4.424265381079769e-9
-2.918181818182264e-4	7000	8.515785123969544e-8
-4.118181818182354e-4	8000	1.6959421487607716e-7
-1.6737373737374384e-4	9000	2.8013967962454975e-8
4.471818181818188e-4	10000	1.9997157851239725e-7
-0.0034883720930233286	1	1.2168739859383959e-5
0.0015116279069766758	2	2.2850189291506856e-6
-0.013488372093023338	3	1.8193618171985078e-4
-0.013488372093023338	4	1.8193618171985078e-4
-0.00548837209302333	5	3.0122228231477294e-5
-0.005155038759689923	6	2.6574424613905418e-5
0.007940199335548126	7	6.30467654882389e-5
-9.88372093023271e-4	8	9.768793942672013e-7
-0.016821705426356637	9	2.829697734511163e-4
-0.0034883720930233286	10	1.2168739859383959e-5
5.116279069766749e-4	10	2.617631151973331e-7
-0.0014883720930233268	20	2.2152514872906387e-6
0.004844961240310086	30	2.3473649420107046e-5
-0.0014883720930233268	40	2.2152514872906387e-6
-0.0028883720930232837	50	8.342693347755705e-6
0.00434496124031003	60	1.8878688179796475e-5
-0.003916943521594662	70	1.5342446551362395e-5
0.0036366279069767193	80	1.3225062533801875e-5
0.0029560723514211462	90	8.738363746836544e-6
-0.0017883720930232938	100	3.1982747431045166e-6
-0.0021883720930233608	100	4.788972417523445e-6
-8.883720930232819e-4	200	7.892049756625667e-7
-0.0011550387596899192	300	1.3341145363860269e-6
-8.837209302325899e-5	400	7.80962682531154e-9
-0.0017283720930233448	500	2.987270091941898e-6
0.001094961240310055	600	1.1989401177813341e-6
-0.0015169435215947047	700	2.301117647708144e-6
-4.88372093023326e-4	800	2.385073012439841e-7
-6.105943152454607e-4	900	3.7282541781007307e-7
5.516279069767149e-4	1000	3.0429334775551125e-7
1.3162790697662796e-4	1000	1.7325905895047826e-8
7.016279069766984e-4	2000	4.922817198485025e-7
-1.0503875968992382e-4	3000	1.1033141037197565e-8
-5.83720930232845e-5	4000	3.407301243918979e-9
4.3627906976762e-5	5000	1.9033942671729984e-9
2.182945736434183e-4	6000	4.765252088216178e-8
-5.069435215947493e-4	7000	2.5699173408688606e-7
2.5377906976764564e-5	8000	6.440381625213155e-10
1.2739018087848386e-5	9000	1.6228258184252835e-10
2.9762790697673847e-4	10000	8.858237101135408e-8
-0.011666666666666659	1	1.361111111111109e-4
-0.021666666666666667	2	4.694444444444445e-4
0.008333333333333304	3	6.944444444444396e-5
-0.016666666666666663	4	2.7777777777777767e-4
-0.02566666666666667	5	6.58777777777778e-4
0.014999999999999958	6	2.2499999999999875e-4
0.022619047619047594	7	5.116213151927426e-4
0.002083333333333326	8	4.340277777777747e-6
-0.010555555555555596	9	1.114197530864206e-4
-0.018666666666666665	10	3.4844444444444435e-4
-0.031666666666666676	10	0.0010027777777777784
-0.0031666666666667065	20	1.002777777777803e-5
-0.0040000000000000036	30	1.600000000000003e-5
-0.009416666666666684	40	8.867361111111145e-5
-0.0032666666666666955	50	1.0671111111111299e-5
0.0036666666666666514	60	1.3444444444444333e-5
3.333333333332966e-4	70	1.1111111111108664e-7
3.333333333332966e-4	80	1.1111111111108664e-7
-0.005222222222222239	90	2.727160493827178e-5
-0.0022666666666666946	100	5.137777777777904e-6
0.0029333333333333433	100	8.604444444444503e-6
0.0013333333333332975	200	1.7777777777776822e-6
-1.6666666666670382e-4	300	2.7777777777790162e-8
-0.0018416666666666859	400	3.391736111111182e-6
-0.0012266666666667092	500	1.5047111111112156e-6
-0.0013000000000000234	600	1.6900000000000607e-6
-0.0031238095238095287	700	9.758185941043115e-6
9.95833333333307e-4	800	9.916840277777253e-7
0.0022777777777777675	900	5.188271604938224e-6
-0.002536666666666687	1000	6.434677777777881e-6
-0.0010566666666667057	1000	1.116544444444527e-6
0.0014183333333332993	2000	2.011669444444348e-6
0.0011066666666666447	3000	1.2247111111110624e-6
1.3583333333333503e-4	4000	1.8450694444444903e-8
-4.766666666666808e-4	5000	2.2721111111112457e-7
2.4999999999997247e-5	6000	6.249999999998623e-10
-6.323809523809953e-4	7000	3.999056689342947e-7
6.933333333333236e-4	8000	4.807111111110976e-7
-2.588888888889196e-4	9000	6.702345679013935e-8
1.4933333333333465e-4	10000	2.230044444444484e-8
0.032380952380952385	1	0.001048526077097506
-0.022619047619047615	2	5.116213151927436e-4
0.0023809523809523794	3	5.668934240362804e-6
-0.005119047619047613	4	2.620464852607704e-5
0.004380952380952388	5	1.9192743764172397e-5
-0.009285714285714286	6	8.622448979591838e-5
-0.003333333333333334	7	1.1111111111111115e-5
0.009880952380952386	8	9.763321995464863e-5
0.007936507936507936	9	6.298815822625346e-5
-0.005619047619047614	10	3.157369614512466e-5
-0.012619047619047613	10	1.5924036281179124e-4
0.0013809523809523855	20	1.9070294784580624e-6
-0.0029523809523809494	30	8.716553287981841e-6
-0.0011190476190476167	40	1.25226757369614e-6
-0.004819047619047619	50	2.322321995464852e-5
-2.85714285714285e-4	60	8.163265306122407e-8
-0.004476190476190474	70	2.00362811791383e-5
-0.0011190476190476167	80	1.25226757369614e-6
-6.34920634920641e-5	90	4.031242126480299e-9
4.8095238095238746e-4	100	2.3131519274377043e-7
0.0010809523809523838	100	1.1684580498866276e-6
-4.69047619047612e-4	200	2.2000566893423375e-7
4.4761904761905086e-4	300	2.0036281179138612e-7
-0.0016440476190476144	400	2.70289257369613e-6
-7.590476190476175e-4	500	5.761532879818571e-7
4.976190476190523e-4	600	2.476247165532926e-7
7.666666666666724e-4	700	5.877777777777866e-7
-5.190476190476134e-4	800	2.6941043083899646e-7
-3.7460317460317333e-4	900	1.4032753842277556e-7
-2.590476190476171e-4	1000	6.710566893423935e-8
-6.490476190476185e-4	1000	4.2126281179138255e-7
-3.5404761904761495e-4	2000	1.2534971655328507e-7
-4.123809523809488e-4	3000	1.7005804988661836e-7
-1.3904761904761503e-4	4000	1.9334240362810674e-8
-2.910476190476144e-4	5000	8.470871655328527e-8
-1.8238095238094776e-4	6000	3.3262811791381533e-8
-6.619047619047663e-5	7000	4.381179138322054e-9
5.209523809523858e-4	8000	2.713913832199597e-7
-2.3349206349206064e-4	9000	5.451854371378048e-8
2.2295238095238618e-4	10000	4.970776417233793e-8
-0.05380952380952386	1	0.0028954648526077153
-0.03880952380952385	2	0.0015061791383219985
0.042857142857142816	3	0.0018367346938775475
-0.033809523809523845	4	0.0011430839002267597
-0.03580952380952385	5	0.0012823219954648552
-0.017142857142857126	6	2.938775510204076e-4
0.03190476190476188	7	0.001017913832199545
0.021190476190476204	8	4.490362811791389e-4
0.031746031746031744	9	0.0010078105316200553
0.0011904761904761862	10	1.4172335600906928e-6
-0.004809523809523819	10	2.313151927437651e-5
-0.0033095238095238733	20	1.095294784580541e-5
0.014857142857142791	30	2.2073469387754905e-4
0.011190476190476195	40	1.2522675736961462e-4
0.004790476190476123	50	2.2948662131518625e-5
6.904761904761303e-4	60	4.7675736961442936e-7
-0.009095238095238156	70	8.27233560090714e-5
-0.0021845238095238306	80	4.7721442743765094e-6
-0.007809523809523822	90	6.098866213151947e-5
0.002690476190476132	100	7.23866213151896e-6
0.00289047619047611	100	8.354852607709286e-6
0.0010904761904761973	200	1.1891383219954797e-6
0.0014571428571428235	300	2.123265306122351e-6
0.004940476190476106	400	2.44083049886613e-5
7.304761904761703e-4	500	5.335954648525782e-7
-0.001942857142857135	600	3.77469387755099e-6
0.0018333333333333535	700	3.361111111111185e-6
2.9047619047617435e-4	800	8.437641723355072e-8
-6.873015873015698e-4	900	4.723834719072573e-7
0.0017904761904762312	1000	3.2058049886622774e-6
-0.0015895238095238184	1000	2.526585941043112e-6
0.0011504761904761462	2000	1.323595464852506e-6
-0.001619523809523793	3000	2.6228573696144586e-6
2.579761904761835e-4	4000	6.65517148526041e-8
-9.352380952387662e-5	5000	8.746702947858356e-9
4.888095238094747e-4	6000	2.3893475056684547e-7
5.190476190476412e-4	7000	2.6941043083902526e-7
2.6297619047621623e-4	8000	6.915647675738316e-8
-3.968253968311686e-6	9000	1.574703955702144e-11
4.374761904761826e-4	10000	1.9138541723355318e-7
0.007142857142857145	1	5.102040816326534e-5
-0.022857142857142854	2	5.224489795918366e-4
-0.022857142857142854	3	5.224489795918366e-4
-0.005357142857142838	4	2.869897959183653e-5
0.019142857142857156	5	3.6644897959183724e-4
0.010476190476190472	6	1.0975056689342395e-4
0.0028571428571428636	7	8.163265306122486e-6
-0.010357142857142843	8	1.0727040816326501e-4
-0.003968253968253954	9	1.5747039556563256e-5
-0.002857142857142836	10	8.163265306122328e-6
-8.571428571428341e-4	10	7.346938775509809e-7
0.0026428571428571412	20	6.984693877551012e-6
-0.01152380952380952	30	1.32798185941043e-4
-0.003107142857142836	40	9.654336734693748e-6
0.006542857142857156	50	4.28089795918369e-5
0.004476190476190495	60	2.0036281179138488e-5
0.0038571428571428645	70	1.4877551020408221e-5
-0.0046071428571428374	80	2.1225765306122268e-5
0.004142857142857143	90	1.7163265306122447e-5
0.002142857142857141	100	4.5918367346938685e-6
-0.0039571428571428535	100	1.5658979591836706e-5
-0.003007142857142847	200	9.042908163265246e-6
0.0016761904761904978	300	2.8096145124717278e-6
6.785714285714728e-5	400	4.604591836735294e-9
-5.7142857142838954e-5	500	3.265306122446901e-9
-3.7380952380952626e-4	600	1.3973356009070478e-7
0.0028285714285714303	700	8.000816326530622e-6
1.303571428571404e-4	800	1.699298469387691e-8
6.761904761904969e-4	900	4.572335600907309e-7
-7.771428571428374e-4	1000	6.039510204081325e-7
8.285714285716228e-5	1000	6.865306122452199e-9
5.9785714285715e-4	2000	3.574331632653146e-7
-9.071428571428564e-4	3000	8.229081632653048e-7
-6.071428571428616e-4	4000	3.686224489795973e-7
-8.651428571428421e-4	5000	7.484721632652801e-7
4.52380952381537e-6	6000	2.0464852607762644e-11
5.642857142857116e-4	7000	3.1841836734693577e-7
2.028571428571435e-4	8000	4.1151020408163534e-8
-4.449206349206314e-4	9000	1.9795437137817776e-7
-1.6514285714283594e-4	10000	2.727216326529912e-8
0.04818181818181819	1	0.0023214876033057857
-0.011818181818181811	2	1.3966942148760313e-4
0.008181818181818179	3	6.694214876033053e-5
-0.006818181818181834	4	4.6487603305785345e-5
0.028181818181818197	5	7.942148760330587e-4
-0.03681818181818183	6	0.0013555785123966952
0.005324675324675315	7	2.8352167313206176e-5
-0.018068181818181817	8	3.26459194214876e-4
0.01707070707070707	9	2.9140903989388834e-4
-0.003818181818181804	10	1.4578512396694105e-5
-0.018818181818181817	10	3.541239669421487e-4
0.017181818181818187	20	2.95214876033058e-4
-0.0014848484848484778	30	2.20477502295682e-6
-0.0033181818181818312	40	1.1010330578512484e-5
-0.004218181818181815	50	1.7793057851239645e-5
0.008015151515151503	60	6.424265381083543e-5
0.006038961038961038	70	3.6469050430089384e-5
-0.0010681818181818292	80	1.1410123966942384e-6
-0.0027070707070707134	90	7.328231813080332e-6
-0.0031181818181818255	100	9.723057851239715e-6
-5.181818181818343e-4	100	2.6851239669423156e-7
-0.005168181818181822	200	2.671010330578516e-5
9.81818181818167e-4	300	9.639669421487313e-7
0.002981818181818169	400	8.89123966942141e-6
0.002241818181818178	500	5.025748760330562e-6
4.6515151515150177e-4	600	2.1636593204773778e-7
-0.003146753246753259	700	9.902055995952176e-6
3.181818181818841e-5	800	1.0123966942152953e-9
0.0014151515151515082	900	2.0026538108356093e-6
5.018181818181866e-4	1000	2.518214876033106e-7
0.0016718181818181632	1000	2.794976033057789e-6
-9.318181818182558e-5	2000	8.682851239670801e-9
-4.348484848484824e-4	3000	1.890932047750208e-7
4.468181818181871e-4	4000	1.9964648760331053e-7
-3.0018181818181056e-4	5000	9.010912396693757e-8
1.451515151515148e-4	6000	2.1068962350780434e-8
3.475324675324687e-4	7000	1.207788159892064e-7
-3.256818181818222e-4	8000	1.0606864669421748e-7
-6.73737373737382e-4	9000	4.539220487705447e-7
-1.9818181818181957e-4	10000	3.927603305785179e-8
-0.02739130434782608	1	7.502835538752358e-4
-0.04239130434782609	2	0.0017970226843100194
-0.03739130434782609	3	0.0013981096408317581
-0.0048913043478260865	4	2.3924858223062376e-5
-0.025391304347826077	5	6.447183364839314e-4
0.024275362318840588	6	5.892932157109855e-4
0.01832298136645963	7	3.3573164615562675e-4
-0.01864130434782607	8	3.474982277882792e-4
0.005942028985507247	9	3.530770846460829e-5
-0.0013913043478260834	10	1.935727788279763e-6
-0.02739130434782608	10	7.502835538752358e-4
-0.0048913043478260865	20	2.3924858223062376e-5
-0.003391304347826085	30	1.1500945179584109e-5
-0.00814130434782609	40	6.628083648393199e-5
0.007408695652173919	50	5.488877126654073e-5
0.0021086956521739197	60	4.446597353497193e-6
-0.00824844720496895	70	6.80368812931601e-5
0.007358695652173924	80	5.415040170132342e-5
0.008497584541062808	90	7.220894303250961e-5
-0.003591304347826091	100	1.2897466918714584e-5
0.00890869565217392	100	7.936485822306252e-5
-7.413043478260717e-4	200	5.495321361058375e-7
-6.913043478260772e-4	300	4.779017013232379e-7
-0.0014913043478260724	400	2.223988657844947e-6
0.0017086956521739083	500	2.9196408317580178e-6
0.0028253623188405907	600	7.98267223272428e-6
0.0011658385093167856	700	1.3591794298059847e-6
-0.0010663043478260914	800	1.137004962192826e-6
-5.135265700483005e-4	900	2.637095381455721e-7
-7.813043478260839e-4	1000	6.104364839319424e-7
-0.0013313043478260789	1000	1.7723712665406212e-6
4.286956521739327e-4	2000	1.8377996219283347e-7
-5.113043478260915e-4	3000	2.614321361058647e-7
-4.7880434782607284e-4	4000	2.2925360349715094e-7
0.0010666956521739046	5000	1.1378396143667118e-06
4.0702898550726285e-4	6000	1.656725950430716e-7
-3.9273291925465137e-4	7000	1.542391458662805e-7
5.286956521739217e-4	8000	2.7951909262760837e-7
-3.0130434782607574e-4	9000	9.078431001889683e-8
2.7169565217391445e-4	10000	7.38185274102087e-8
-0.005454545454545455	1	2.9752066115702484e-5
-0.010454545454545452	2	1.0929752066115698e-4
-0.025454545454545455	3	6.479338842975207e-4
0.02204545454545455	4	4.860020661157026e-4
5.454545454545434e-4	5	2.975206611570226e-7
-4.5454545454545747e-4	6	2.0661157024793655e-7
-0.009740259740259744	7	9.487265980772481e-5
-0.005454545454545455	8	2.9752066115702484e-5
-0.002121212121212128	9	4.499540863177256e-6
-0.006454545454545456	10	4.16611570247934e-5
-0.0024545454545454523	10	6.024793388429741e-6
0.0040454545454545465	20	1.6365702479338852e-5
0.0038787878787878774	30	1.5044995408631762e-5
0.003295454545454546	40	1.0860020661157028e-5
5.454545454545434e-4	50	2.975206611570226e-7
4.545454545454297e-5	60	2.066115702479113e-9
0.00225974025974026	70	5.106426041490979e-6
0.0010454545454545439	80	1.092975206611567e-6
0.0017676767676767652	90	3.1246811549841764e-6
4.454545454545475e-4	100	1.9842975206611752e-7
0.0030454545454545456	100	9.274793388429754e-6
0.0024954545454545438	200	6.227293388429744e-6
-9.212121212121213e-4	300	8.486317722681361e-7
-0.0012045454545454581	400	1.4509297520661244e-6
1.6545454545454502e-4	500	2.7375206611570104e-8
7.121212121212125e-4	600	5.07116620752985e-7
0.001088311688311687	700	1.1844223309158344e-6
-4.0454545454545604e-4	800	1.6365702479338964e-7
-1.5454545454545582e-4	900	2.388429752066155e-8
6.554545454545424e-4	1000	4.296206611570208e-7
-0.0013245454545454532	1000	1.7544206611570215e-6
3.304545454545435e-4	2000	1.0920020661156896e-7
-4.6787878787878795e-4	3000	2.1891056014692386e-7
-6.19545454545456e-4	4000	3.838365702479356e-7
2.2745454545454458e-4	5000	5.173557024793349e-8
-3.1212121212119415e-5	6000	9.741965105600347e-10
3.9831168831168384e-4	7000	1.58652201045704e-7
2.667045454545422e-4	8000	7.113131456611396e-8
4.1101010101009944e-4	9000	1.6892930313233215e-7
1.504545454545439e-4	10000	2.2636570247933417e-8
0.05999999999999994	1	0.003599999999999993
-0.010000000000000009	2	1.0000000000000018e-4
-0.07000000000000006	3	0.0049000000000000085
-0.007500000000000062	4	5.6250000000000934e-5
0.008000000000000007	5	6.400000000000012e-5
0.013333333333333308	6	1.777777777777771e-4
0.022857142857142798	7	5.224489795918341e-4
0.026249999999999996	8	6.890624999999998e-4
-0.022222222222222254	9	4.938271604938286e-4
-0.010000000000000009	10	1.0000000000000018e-4
-0.015000000000000013	10	2.250000000000004e-4
-0.006000000000000005	20	3.600000000000006e-5
0.0039999999999998925	30	1.599999999999914e-5
0	40	0
-0.0026000000000000467	50	6.760000000000243e-6
-0.009000000000000008	60	8.100000000000014e-5
0.010428571428571343	70	1.0875510204081453e-4
0.0024999999999999467	80	6.2499999999997335e-6
-0.008444444444444477	90	7.130864197530919e-5
-0.0014000000000000679	100	1.96000000000019e-6
-0.0012000000000000899	100	1.4400000000002158e-6
0.0023999999999999577	200	5.7599999999997975e-6
-8.666666666666822e-4	300	7.511111111111381e-7
-0.0020250000000000545	400	4.1006250000002205e-6
0.005079999999999973	500	2.580639999999973e-5
-0.0018333333333333535	600	3.361111111111185e-6
-6.000000000000449e-4	700	3.6000000000005394e-7
-2.750000000000252e-4	800	7.562500000001387e-8
-9.777777777778551e-4	900	9.560493827162007e-7
0.0014899999999999913	1000	2.2200999999999743e-6
-0.0020400000000000418	1000	4.16160000000017e-6
-0.0016300000000000203	2000	2.6569000000000664e-6
9.066666666666112e-4	3000	8.22044444444344e-7
5.149999999999322e-4	4000	2.6522499999993014e-7
9.799999999999809e-4	5000	9.603999999999625e-7
5.616666666665715e-4	6000	3.1546944444433755e-7
-9.91428571428643e-4	7000	9.829306122450399e-7
-4.500000000007276e-5	8000	2.0250000000065483e-9
7.011111111110413e-4	9000	4.915567901233589e-7
-2.6199999999998447e-4	10000	6.864399999999186e-8
-0.04105263157894734	1	0.0016853185595567845
-0.006052631578947365	2	3.6634349030470875e-5
0.022280701754385956	3	4.964296706678975e-4
-0.003552631578947363	4	1.2621191135734032e-5
-0.00705263157894731	5	4.9739612188364834e-5
0.012280701754386003	6	1.5081563558017944e-4
0.007518796992481203	7	5.653230821414438e-5
-0.0010526315789473606	8	1.1080332409972135e-6
-0.014385964912280669	9	2.0695598645737055e-4
0.014947368421052654	10	2.234238227146821e-4
0.001947368421052642	10	3.7922437673130603e-6
0.009447368421052649	20	8.925277008310281e-5
9.473684210526412e-4	30	8.975069252077744e-7
0.010697368421052678	40	1.1443369113573506e-4
0.014947368421052654	50	2.234238227146821e-4
0.004947368421052645	60	2.4476454293628938e-5
0.002947368421052643	70	8.686980609418349e-6
-0.004052631578947363	80	1.64238227146814e-5
-0.0051637426900584815	90	2.6664238569132403e-5
0.0014473684210526416	100	2.094875346260417e-6
-0.003952631578947319	100	1.5623296398891575e-5
-0.005352631578947331	200	2.8650664819944198e-5
-0.0034192982456139887	300	1.1691600492458901e-5
-2.0263157894734318e-4	400	4.105955678669337e-8
0.0016073684210526351	500	2.583633240997241e-6
-0.0013192982456139979	600	1.7405478608801728e-6
-4.240601503759378e-4	700	1.7982701113686297e-7
6.598684210526451e-4	800	4.354263331025109e-7
-1.1929824561401903e-4	900	1.423207140658281e-8
0.0011373684210526647	1000	1.2936069252078314e-6
-4.5263157894737116e-4	1000	2.048753462603903e-7
-4.376315789473284e-4	2000	1.9152139889193173e-7
-0.0013759649122807027	3000	1.893279439827642e-6
-3.763157894737246e-5	4000	1.416135734072326e-9
0.0019973684210526366	5000	3.989480609418302e-6
1.0736842105263378e-4	6000	1.1527977839335653e-8
4.4165413533836517e-4	7000	1.9505837526147897e-7
6.598684210526451e-4	8000	4.354263331025109e-7
3.4736842105265175e-4	9000	1.2066481994461237e-7
3.083684210526405e-4	10000	9.509108310249858e-8
0.03666666666666668	1	0.0013444444444444454
-0.0033333333333332993	2	1.1111111111110885e-5
0.023333333333333317	3	5.444444444444436e-4
0.009166666666666712	4	8.402777777777861e-5
0.04466666666666669	5	0.001995111111111113
0	6	0
-0.004761904761904745	7	2.2675736961451085e-5
0.026666666666666672	8	7.111111111111114e-4
-0.020000000000000018	9	4.000000000000007e-4
-0.0033333333333332993	10	1.1111111111110885e-5
-0.01633333333333331	10	2.66777777777777e-4
-0.010833333333333306	20	1.1736111111111052e-4
-0.01200000000000001	30	1.4400000000000025e-4
0.004666666666666708	40	2.1777777777778162e-5
-0.007333333333333303	50	5.3777777777777334e-5
-0.006333333333333302	60	4.011111111111071e-5
-0.004619047619047578	70	2.13356009070291e-5
-0.005333333333333301	80	2.8444444444444102e-5
0.0011111111111111183	90	1.2345679012345838e-6
-0.0034333333333332883	100	1.1787777777777468e-5
-0.004533333333333334	100	2.0551111111111113e-5
-0.0028833333333332933	200	8.31361111111088e-6
-8.999999999999564e-4	300	8.099999999999215e-7
0.003991666666666671	400	1.5933402777777813e-5
-0.001073333333333315	500	1.1520444444444052e-6
-8.333333333332971e-4	600	6.94444444444384e-7
0.0015380952380952273	700	2.365736961451214e-6
0.0026541666666666797	800	7.044600694444513e-6
0.0037111111111111095	900	1.3772345679012334e-5
0.0017666666666666941	1000	3.121111111111208e-6
0.0017966666666666686	1000	3.228011111111118e-6
2.766666666667028e-4	2000	7.654444444446444e-8
-4.5000000000000595e-4	3000	2.0250000000000537e-7
8.61666666666705e-4	4000	7.424694444445105e-7
5.106666666666593e-4	5000	2.6078044444443687e-7
5.3333333333349664e-5	6000	2.8444444444461865e-9
8.766666666666922e-4	7000	7.685444444444893e-7
6.91666666666757e-5	8000	4.784027777779028e-9
2.44444444444436e-4	9000	5.975308641974898e-8
3.446666666666598e-4	10000	1.1879511111110638e-7
0.01428571428571429	1	2.0408163265306137e-4
0.0042857142857142885	2	1.8367346938775535e-5
-0.012380952380952381	3	1.5328798185941045e-4
-7.14285714285709e-4	4	5.102040816326455e-7
-0.00971428571428571	5	9.436734693877542e-5
-0.00404761904761905	6	1.6383219954648545e-5
-0.007142857142857142	7	5.102040816326529e-5
0.009285714285714286	8	8.622448979591838e-5
0.002063492063492066	9	4.257999496094744e-6
2.857142857142919e-4	10	8.163265306122803e-8
-0.012714285714285713	10	1.6165306122448974e-4
-0.005214285714285713	20	2.7188775510204066e-5
-0.002047619047619048	30	4.192743764172338e-6
3.5714285714291694e-5	40	1.2755102040820597e-9
0.002085714285714288	50	4.350204081632663e-6
0.0021190476190476176	60	4.490362811791377e-6
7.142857142857159e-4	70	5.102040816326554e-7
-0.0013392857142857095	80	1.7936862244897831e-6
-9.365079365079368e-4	90	8.770471151423538e-7
8.571428571428619e-5	100	7.346938775510285e-9
0.002185714285714291	100	4.777346938775532e-6
-0.0010142857142857106	200	1.0287755102040743e-6
9.190476190476249e-4	300	8.446485260771083e-7
-0.0010142857142857106	400	1.0287755102040743e-6
-4.94285714285711e-4	500	2.4431836734693555e-7
6.904761904762136e-5	600	4.767573696145443e-9
-2.714285714285683e-4	700	7.36734693877534e-8
2.3571428571429048e-4	800	5.556122448979817e-8
1.0793650793650827e-4	900	1.1650289745527913e-8
-6.0428571428571e-4	1000	3.6516122448979073e-7
3.157142857142872e-4	1000	9.967551020408259e-8
2.107142857142863e-4	2000	4.440051020408188e-8
1.3238095238095327e-4	3000	1.7524716553288216e-8
-6.678571428571367e-5	4000	4.460331632652979e-9
1.571428571428557e-5	5000	2.469387755101995e-10
-6.428571428571117e-5	6000	4.132653061224089e-9
7.428571428571423e-5	7000	5.518367346938767e-9
-7.803571428571104e-5	8000	6.089572704081127e-9
2.2571428571428742e-4	9000	5.0946938775510974e-8
-6.328571428571017e-5	10000	4.005081632652541e-9
-0.037142857142857144	1	0.001379591836734694
0.03785714285714286	2	0.0014331632653061227
-0.013809523809523813	3	1.9070294784580508e-4
-0.022142857142857138	4	4.903061224489794e-4
-0.011142857142857142	5	1.2416326530612242e-4
-0.0038095238095238113	6	1.4512471655328811e-5
0.00857142857142857	7	7.346938775510202e-5
-0.01714285714285714	8	2.9387755102040807e-4
0.017301587301587297	9	2.993449231544468e-4
-0.0031428571428571347	10	9.877551020408113e-6
-1.4285714285713902e-4	10	2.0408163265305025e-8
-0.0026428571428571412	20	6.984693877551012e-6
0.0025238095238095254	30	6.369614512471664e-6
-0.0038928571428571423	40	1.5154336734693873e-5
-0.0033428571428571405	50	1.1174693877551005e-5
2.380952380952317e-5	60	5.668934240362507e-10
0.0047142857142857125	70	2.222448979591835e-5
-1.4285714285713902e-4	80	2.0408163265305025e-8
-0.003253968253968252	90	1.0588309397833196e-5
-2.4285714285714188e-4	100	5.897959183673422e-8
-7.428571428571423e-4	100	5.518367346938768e-7
0.0023071428571428618	200	5.3229081632653275e-6
-0.0012095238095238062	300	1.4629478458049805e-6
-4.2857142857143093e-5	400	1.8367346938775712e-9
-7.828571428571407e-4	500	6.128653061224456e-7
-7.619047619047276e-5	600	5.804988662130996e-9
1.7142857142857237e-4	700	2.938775510204114e-8
-0.0014553571428571402	800	2.1180644132652984e-6
-2.206349206349198e-4	900	4.8679768203577356e-8
-0.001032857142857141	1000	1.0667938775510163e-6
-4.2857142857143093e-5	1000	1.8367346938775712e-9
7.321428571428618e-4	2000	5.360331632653129e-7
-6.328571428571433e-4	3000	4.0050816326530674e-7
-3.328571428571417e-4	4000	1.1079387755101963e-7
-1.0885714285713971e-4	5000	1.1849877551019724e-8
-3.7952380952380876e-4	6000	1.4403832199546428e-7
-6.142857142856645e-5	7000	3.77346938775449e-9
8.964285714285758e-5	8000	8.035841836734773e-9
2.3158730158730212e-4	9000	5.3632678256488026e-8
2.3414285714285638e-4	10000	5.482287755102005e-8
0.011219512195121947	1	1.258774538964901e-4
-0.013780487804878047	2	1.8990184414039257e-4
-0.015447154471544718	3	2.3861458126776396e-4
-0.003780487804878052	4	1.4292088042831673e-5
0.005219512195121956	5	2.724330755502682e-5
0.014552845528455274	6	2.1178531297508067e-4
0.0012195121951219454	7	1.4872099940511457e-6
0.018719512195121954	8	3.5042013682331954e-4
-0.007669376693766938	9	5.88193388708955e-5
-0.012780487804878046	10	1.6334086853063645e-4
-0.004780487804878046	10	2.285306365258772e-5
0.011719512195121955	20	1.3734696609161222e-4
0.0025528455284552845	30	6.5170202921541405e-6
-3.0487804878048808e-5	40	9.295062462819767e-10
4.195121951219502e-4	50	1.7599048185603723e-7
-0.0011138211382113808	60	1.240597527926496e-6
0.002790940766550523	70	7.789350362393621e-6
-0.0021554878048780507	80	4.646127676977997e-6
1.0840108401084098e-4	90	1.1750795014725403e-8
0.0021195121951219503	100	4.492331945270669e-6
5.195121951219531e-4	100	2.6989292088043023e-7
-3.3048780487805046e-4	200	1.0922218917311235e-7
-0.0013471544715447162	300	1.8148251702029235e-6
-6.054878048780479e-4	400	3.6661548185603707e-7
-2.004878048780523e-4	500	4.0195359904819966e-8
-3.804878048780519e-4	600	1.447709696609185e-7
9.480836236933771e-4	700	8.98862557515565e-7
2.6951219512195285e-4	800	7.263682331945359e-8
-2.5826558265582694e-4	900	6.670111118455378e-8
8.095121951219517e-4	1000	6.553099940511607e-7
-0.0017104878048780497	1000	2.925768530636529e-6
6.795121951219465e-4	2000	4.6173682331944637e-7
5.261788617886148e-4	3000	2.768641945931622e-7
-3.8298780487804746e-4	4000	1.4667965868530534e-7
-1.1048780487805249e-4	5000	1.2207555026770598e-8
2.878455284552814e-4	6000	8.28550482517002e-8
-1.0905923344947666e-4	7000	1.1893916400587447e-8
7.701219512194768e-5	8000	5.930878197500942e-9
3.6062330623305716e-4	9000	1.3004916899846132e-7
-3.004878048780482e-4	10000	9.029292088042798e-8
-0.0318181818181818	1	0.0010123966942148749
0.028181818181818197	2	7.942148760330587e-4
-0.035151515151515156	3	0.0012356290174471995
-0.0018181818181818299	4	3.3057851239669848e-6
-0.0018181818181818299	5	3.3057851239669848e-6
